pointer,field,chars,text_digest
/components/schemas/FineTuningJobCheckpoint/x-code-samples,x-code-samples,672,sha256-0903d9c04dcaa0a83b77ed729f4d9e9c42327401831917a00b00b4f996324a80
/components/schemas/FineTuningJobEvent/description,description,28,sha256-a596c85effdfec79a7bcd15157194d53742d6c939f9962d826c5f46e03e53c05
/components/schemas/FineTuningJobEvent/x-code-samples,x-code-samples,237,sha256-1d7d4ba1809b2a38f1c93104b997bd103782b45024c661cc7850a91453f6987f
/components/schemas/FinetuneChatRequestInput/description,description,73,sha256-c97d91388a5902f943b7456044cb1a30c463ab45d7c5694cadd85c845065a684
/components/schemas/FinetuneChatRequestInput/properties/functions/description,description,59,sha256-cd63c676906d00939737f3229ae14b6f616efa03cc3bdc23debe78d3fb2d6889
/components/schemas/FinetuneChatRequestInput/x-code-samples,x-code-samples,599,sha256-4ae71684d86d22ec616c9232048bb327d6cc2395f3971b760eb8f780d3bd851b
/components/schemas/FinetuneCompletionRequestInput/description,description,80,sha256-744dffe8a5d404318e6f45bf73786e32ec3a6a51a51e04e050f3464d1e6b8be4
/components/schemas/FinetuneCompletionRequestInput/properties/completion/description,description,49,sha256-4dfb5de4b0c521ccfcfa68147ab3f14c25027da2d5ee28acf7058332dc2d0847
/components/schemas/FinetuneCompletionRequestInput/properties/prompt/description,description,43,sha256-4e5c6c7e0336b6f07e2efc1652208d124e315460255023d34076cd14a210d5de
/components/schemas/FinetuneCompletionRequestInput/x-code-samples,x-code-samples,119,sha256-fae1dfbec2cd356ad27f0c3c70ec01d8116f5d1cf7d380e2b95c7656a5138c3b
/components/schemas/FunctionObject/properties/description/description,description,103,sha256-f285b390ab4351ad82494db1325f9d5f7ccf7f4ff05caa6a2a0c8148a430fbcf
/components/schemas/FunctionObject/properties/name/description,description,125,sha256-d9563b6d387e152f7dadfb846165fb99eec3c785ac6356da53ada960000e3d2d
/components/schemas/FunctionObject/properties/strict/description,description,332,sha256-ddc5ea51b97ced9a357869a3a3ba494bbf9986594336b3acae7a560c17b59ede
/components/schemas/FunctionParameters/description,description,353,sha256-16fb2d26b9b8a3c87a9d42d875392dcd72a67a99cf23d0431d6193c4d0d444cd
/components/schemas/FunctionTool/description,description,134,sha256-e5972d3f3a0dbf888f81d658c3e5e0af00e92276b00d3115a02b7e2594e6c9db
/components/schemas/FunctionTool/properties/description/description,description,99,sha256-0d2b3f848d0c2fb632ab98f8902689e66f249404f8ceb0e9542b528522766150
/components/schemas/FunctionTool/properties/name/description,description,34,sha256-43e69bcc1225685b9c70fe5a017d69e41f1891ea6333b9f3ccba63f2fb8a285c
/components/schemas/FunctionTool/properties/parameters/description,description,64,sha256-f1a6868dbfd24cf80941e7ca801b2fe4f3b5e687d2ade427da72850c053f11e5
/components/schemas/FunctionTool/properties/strict/description,description,64,sha256-91cabc4178850175aec797de1a7a2ba8ded0634601ef45cf337feb8d7933a122
/components/schemas/FunctionTool/properties/type/description,description,50,sha256-ae5b20d9ccc23d80c1af3c7847dbaf84944dfde61fbf98a4b50b738050e17341
/components/schemas/FunctionToolCall/description,description,118,sha256-58507f9fb3352be6d71f053d645db41d028fa9698098a1ae10150fbe2d235d21
/components/schemas/FunctionToolCall/properties/arguments/description,description,56,sha256-2eb2cacc7163a640909f265ef2b2dc6d50fefdc892ca4e23c222415fbbab4b4d
/components/schemas/FunctionToolCall/properties/call_id/description,description,64,sha256-2042f931f25cd0de5fa3f27e1b8a3e70f5f7d94320a6a0aec43073d593ed69df
/components/schemas/FunctionToolCall/properties/id/description,description,41,sha256-b73764ab2fe0cd4f26e179673fdb792b0cd0573686ca48f5ec0551baf46ab8ba
/components/schemas/FunctionToolCall/properties/name/description,description,33,sha256-f6fc1363e2bc7d4078b1349491e82257af533b80ac7d488a9b2a033654f224b3
/components/schemas/FunctionToolCall/properties/status/description,description,119,sha256-d33718131f994aa5c1277ff4e650160459c868e1deab9087352ccda23a41778b
/components/schemas/FunctionToolCall/properties/type/description,description,60,sha256-4a5936ac01ca24ac2c432b0068a16e986524586969c8ff2255fbd16baeedb060
/components/schemas/FunctionToolCallOutput/description,description,36,sha256-68ae86348aef075cb9a87ae67e334f2f1f1c2bfbb893afe8e31ad98d87a75f2a
/components/schemas/FunctionToolCallOutput/properties/call_id/description,description,64,sha256-2042f931f25cd0de5fa3f27e1b8a3e70f5f7d94320a6a0aec43073d593ed69df
/components/schemas/FunctionToolCallOutput/properties/id/description,description,94,sha256-e0ca94875d06a8797a79180c15d396f6f07529f8ba25b4831d3956014608b9e8
/components/schemas/FunctionToolCallOutput/properties/output/description,description,55,sha256-7800c99c8dc2cd64eda3431d2391728b196f3a41cab6a87a776f3028ab9413ec
/components/schemas/FunctionToolCallOutput/properties/status/description,description,119,sha256-d33718131f994aa5c1277ff4e650160459c868e1deab9087352ccda23a41778b
/components/schemas/FunctionToolCallOutput/properties/type/description,description,74,sha256-df16d98f2064d80816197ff47ca22d286ea4b1435c68d3976b64da468606efb0
/components/schemas/FunctionToolCallOutputResource/allOf/1/properties/id/description,description,48,sha256-6b5617360b5eb9cb462e7e625a5c6e1cd20f8e5047e3669c7feae7ddb19a612f
/components/schemas/FunctionToolCallResource/allOf/1/properties/id/description,description,41,sha256-b73764ab2fe0cd4f26e179673fdb792b0cd0573686ca48f5ec0551baf46ab8ba
/components/schemas/GenerationsFilterSchema/properties/ai_org_model/example,example,44,sha256-2cfa066e110fb62b35774e6fdfa42162e26117728f17de863560b3d6a7821486
/components/schemas/GenerationsFilterSchema/properties/current_page/example,example,6,sha256-d1a64a1e0ab44cd7c752bedc59af8595c2ffdbce67bd98548dee867fe2e68a66
/components/schemas/GenerationsFilterSchema/properties/page_size/description,description,26,sha256-220d43b386ab5b34c1adac25fc5a70e97b8be1513f1f5dfa92f3bba03171a9c3
/components/schemas/GenerationsFilterSchema/properties/page_size/example,example,10,sha256-9f5711db396e9411d4eb7b95e13802092ca572bed8c9d367d8aa99a6337e5304
/components/schemas/GlobalWorkspaceAccess/properties/enabled/description,description,136,sha256-664ad3544c38e79b6c92db3c1c0409828a77c28392cddab8e963766a498b8b0e
/components/schemas/GroupBy/properties/key/description,description,675,sha256-5666344ebc65cb7a13e9aba127b4e0dc8ad3ef3070a7df191b77a88844c806c3
/components/schemas/GroupBy/properties/key/example,example,7,sha256-2e9bc6c94a4cbdfe2a31d2df79103a5eb3702eaf5d7018d47a774e9540a8ec29
/components/schemas/GuardrailActions/description,description,50,sha256-dd15136bd9cf1115bafa8c76d8544c5be8d5544683e73898c52d8955e6710f2d
/components/schemas/GuardrailActions/properties/async/description,description,62,sha256-24043c51853223b944d0baf3f91cfba8b636483bf27fe4a26e3abb43b69c5630
/components/schemas/GuardrailActions/properties/deny/description,description,54,sha256-a76cb1c0a7c9ef87c7864b7b754acd403c7ab94ea714684e6bb77fdec64a7d20
/components/schemas/GuardrailActions/properties/on_fail/description,description,42,sha256-911c1404090e2d0d12649f0b457650c1102074064b6128fd318eb21d1e54d4b9
/components/schemas/GuardrailActions/properties/on_fail/properties/feedback/description,description,40,sha256-3e455c1d4883f793e60b7cc8afd84f6f806d55c336d0fb3459b9e4ab4b15c3e0
/components/schemas/GuardrailActions/properties/on_fail/properties/feedback/properties/metadata/description,description,36,sha256-5ee2548e87550cd349d0774172731ebe292c9088711fd30b76f96ac69b81550e
/components/schemas/GuardrailActions/properties/on_fail/properties/feedback/properties/value/description,description,32,sha256-75afb1202f12fe5d9e8941748efab4bb84aa378c09629540ddae428da254d70c
/components/schemas/GuardrailActions/properties/on_fail/properties/feedback/properties/weight/description,description,22,sha256-7bafe5d63e1435f6c08d5185d091f5f7b4bf3fe976c9a24deecbd82c30091964
/components/schemas/GuardrailActions/properties/on_success/description,description,43,sha256-5c200c99195c6bbb8945e4c51c2f23e38bbc5deb63852a58f648d41418d88c3a
/components/schemas/GuardrailActions/properties/on_success/properties/feedback/description,description,44,sha256-18c24e29f9fe1551ee5c8b61cd95826286b4f08a64bc4bec4686d5c1ea563fca
/components/schemas/GuardrailActions/properties/on_success/properties/feedback/properties/metadata/description,description,36,sha256-5ee2548e87550cd349d0774172731ebe292c9088711fd30b76f96ac69b81550e
/components/schemas/GuardrailActions/properties/on_success/properties/feedback/properties/value/description,description,36,sha256-c29e1ab62ae5f4e5acad0c4c063708f362ffea514ce2e4a69f777fa5c35e993e
/components/schemas/GuardrailActions/properties/on_success/properties/feedback/properties/weight/description,description,22,sha256-7bafe5d63e1435f6c08d5185d091f5f7b4bf3fe976c9a24deecbd82c30091964
/components/schemas/GuardrailCheck/properties/id/description,description,38,sha256-1a93e5f3f74cce9a7546da22cc5566630c5410b56a7baace3d70ea5543f58702
/components/schemas/GuardrailCheck/properties/is_enabled/description,description,29,sha256-ef11ab0d0f92ca4d24bd4512ff90d9631086e6084c19e0f40625441e50f5c0c4
/components/schemas/GuardrailCheck/properties/name/description,description,44,sha256-695dea629fa852851828172682ce54e9dc53a843287c685a12b5685ebb03449e
/components/schemas/GuardrailCheck/properties/parameters/description,description,51,sha256-0d06b0eeffaee30edfb64c8bc47fa97d8cc5c5e5e7fad4586d7dc4d8d0c356a7
/components/schemas/GuardrailDetails/allOf/1/properties/checks/description,description,36,sha256-5b021426f7789374fd69eeb0053cd97bd441fa32899068d94e908750426b9150
/components/schemas/GuardrailDetails/allOf/1/properties/mcp_server_mappings/description,description,81,sha256-5be720967337185c2273f03ecab6057eea0d65f4224262f22a9a09fa95403779
/components/schemas/GuardrailSummary/properties/created_at/description,description,18,sha256-377d18336beb281b3035405022d8627874554ee1a7c098f9a6cb4f2cf7b79652
/components/schemas/GuardrailSummary/properties/id/description,description,34,sha256-8627959c9fd30e2e3ab9610e519cf31397d608749a89abcc5784c600ac7d5618
/components/schemas/GuardrailSummary/properties/last_updated_at/description,description,21,sha256-6bb8e3a0bc13ef6595087877eb49bfd00af7d0657f0e84a8f6d426ad32a44b13
/components/schemas/GuardrailSummary/properties/name/description,description,21,sha256-f2f80eda5c3e1c6985bbf0c109d56d4962417f4fc97f8b5bf4e8d02262463944
/components/schemas/GuardrailSummary/properties/organisation_id/description,description,17,sha256-275de5c375e857d751583dc7a9dbd1726c1fd3a7e68f429ddb6499bd9281788a
/components/schemas/GuardrailSummary/properties/owner_id/description,description,42,sha256-d75f5bc1845356c764687af2a62316a788cb86d2ef3822978d7db22bb571a106
/components/schemas/GuardrailSummary/properties/slug/description,description,17,sha256-4ca997d6782ef7b7be10427d9e7b397917e728f9aa1f3390b7a4079448b32d51
/components/schemas/GuardrailSummary/properties/status/description,description,31,sha256-350dcf8dbdee4d19c8b78f32ad5287d071545960d8285d4a49a0c7672dd4dd5a
/components/schemas/GuardrailSummary/properties/target/description,description,90,sha256-2f4e6b9c897dd60549ef05298dcd7e5f632c6fbde06dc6ec0ecbe0d4cd6a4878
/components/schemas/GuardrailSummary/properties/updated_by/description,description,47,sha256-7075ef254203ccdd4ff7bad03bba5b2b784bf9c5fdd1d898e2d8ec2dbe82b7c5
/components/schemas/GuardrailSummary/properties/workspace_id/description,description,55,sha256-174d85e43a1e1eaa2f61878b4843472c1954dd94832bf42babd7e7319ab6838e
/components/schemas/HuggingFaceConfiguration/properties/huggingface_base_url/description,description,28,sha256-693ed239613c951dee4e6311eb387d0f891dbdfa1465a77ea7889e3ad2d3a5ce
/components/schemas/Image/description,description,75,sha256-ea9330c68fc9ea39430c9ae9b4db0aea5e0e3e9e7c052111e7fa094c4a162b54
/components/schemas/Image/properties/b64_json/description,description,83,sha256-2c60abf1cad778af79085de79d756350f6c90ce3dad1c64f7bd724aa7cedd6e5
/components/schemas/Image/properties/revised_prompt/description,description,88,sha256-b69264e8c9ef3baa3ac4f200c50bcc931ddaa287b92b5406128173c3bf17e00c
/components/schemas/Image/properties/url/description,description,72,sha256-1593f77639a5788102f2e8bc5c965f351b169a19e927bcb26b80e856a030345f
/components/schemas/Image/x-code-samples,x-code-samples,93,sha256-0303d9e37b53a5c92e09f0bcbb9a14eca1d68bfa742e17187c331a9b0b66647d
/components/schemas/Includable/description,description,357,sha256-cd9a54ed90df4ff16ca61fc949d738a3c1621aa714ed027aaf10e0d61d404a0f
/components/schemas/InputAudio/description,description,29,sha256-370c4637078dd764bfefdece5e7ed9aa6609f0e7f132dd701afd455d093ce123
/components/schemas/InputAudio/properties/data/description,description,27,sha256-a9602d86beab9950aafce9fd269a3bd9714f5c0eb4c0ebc0e86ff6fded50971b
/components/schemas/InputAudio/properties/format/description,description,79,sha256-7d78ad1dac13691d288b39c0ae5d60d190fdc89f0859369498b446a8f8c0f53c
/components/schemas/InputAudio/properties/type/description,description,50,sha256-c8f4c7595743cccfa3f67f67185b0d10b5e3f8be5ef5e5d3b7b628268c47926d
/components/schemas/InputFile/description,description,27,sha256-c31b17c7269432e1453b8d2451912eab54c9f00f077927d9cb5eef3bf6cbbf74
/components/schemas/InputFile/properties/file_data/description,description,49,sha256-689eaa2fd13774ba2c227ae3fd3b62cc73ce61f36883b1fad30df6d2657ec606
/components/schemas/InputFile/properties/file_id/description,description,44,sha256-95fe1c1d8f286be013d52607af79137344eef2cecfc224130b54a42743a9ab64
/components/schemas/InputFile/properties/filename/description,description,46,sha256-bfecc06e338566f0b7d2eaa7b45759de85a5274122e4426fbe4b3368f6274e97
/components/schemas/InputFile/properties/type/description,description,49,sha256-f40e23e61676c86ba2c3142d94cd27f6208f74474861e3c7d6d4f824562f73ea
/components/schemas/InputImage/description,description,78,sha256-58363fef56192e9b25a6cfaa2a5bdcfd73c5f6b55b5e066268c9bfca8ed0c429
/components/schemas/InputImage/properties/detail/description,description,108,sha256-e713dabd1098602ab53d40e1ce88c934587d8cf8e78e842deb90d6374006a9ec
/components/schemas/InputImage/properties/file_id/description,description,44,sha256-95fe1c1d8f286be013d52607af79137344eef2cecfc224130b54a42743a9ab64
/components/schemas/InputImage/properties/image_url/description,description,107,sha256-5b815082597f5a37f0643f437f60af12c63f3993338b47c9ed4145c8fbb8c124
/components/schemas/InputImage/properties/type/description,description,50,sha256-2ba60316ef470b4b68254dd3037709d7a2fba6a85fa0be483f68331abf1f966a
/components/schemas/InputItem/oneOf/1/description,description,196,sha256-119854c9604ce2a1fb863c5bd5792184e2694c927dce81bec13b6407d6d3d305
/components/schemas/InputMessage/description,description,204,sha256-8a61813d9296da17611ecd0e064d4fb34ee8b4fd36bbd4a65b0b5cff4e5fd2cb
/components/schemas/InputMessage/properties/role/description,description,72,sha256-7c4a3ac802ed4d8c8c85eac6106346e583125e05ebecde3d3da0c302986fe8a0
/components/schemas/InputMessage/properties/status/description,description,115,sha256-5d51411a96abe2f8e7dd928e5ce5ffd53d119a824e74d827968dee904c4609be
/components/schemas/InputMessage/properties/type/description,description,56,sha256-8a0495d02b5a75a1dbecfe30a0e58e0e111303916f0aa336bfcbd10cbb346795
/components/schemas/InputMessageContentList/description,description,85,sha256-82813edf99d9c5acd5d0f334ed40b91478c50d2e28adb8b9b96273cdc70129b5
/components/schemas/InputMessageResource/allOf/1/properties/id/description,description,36,sha256-df682f3444d2eba3e70770467edee3627a367c7fd9db10f9d29f52b271a671cd
/components/schemas/InputText/description,description,27,sha256-df5bc3f5b3a380599e0f62d648ca0bc3d2ee421990559fb5cbb6dbd5eff7eff8
/components/schemas/InputText/properties/text/description,description,29,sha256-b4a2aed4549ea6c6f3ebf4e183194575404b37babc85addd1b491d1ff8010796
/components/schemas/InputText/properties/type/description,description,49,sha256-72f9dad98d76dde73d430420279b35c4f927ab5951bd1599e15a15ea2b43a5dc
/components/schemas/IntegrationDetailResponse/allOf/1/properties/allow_all_models/description,description,45,sha256-dbee0a3d4547ef57c4b70e70c682fe0b1bbbd21859830099297a2ee306c3e9f6
